step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1857,1606928,29712,0.014142377674910769,1.0,1.0,0.015697461936154466,1.0,1.0,,,,,,
1858,1607840,29728,0.01726209860615185,1.0,1.0,,,,,,,,,
1859,1608752,29744,0.01741058022606557,0.9375,0.9375,,,,,,,,,
1860,1609664,29760,0.01569191048201234,1.0,1.0,,,,,,,,,
1861,1610576,29776,0.015816284258075818,1.0,1.0,,,,,,,,,
1862,1611488,29792,0.01592399900513094,1.0,1.0,,,,,,,,,
1863,1612272,29808,0.017687259284146866,1.0,1.0,,,,,,,,,
1864,1613184,29824,0.015333556813421165,0.9375,0.9375,,,,,,,,,
1865,1614096,29840,0.013927658583833543,1.0,1.0,0.0168435780826798,1.0,1.0,,,,,,
1866,1615008,29856,0.01581240564400564,0.875,0.875,,,,,,,,,
1867,1616048,29872,0.017258788040944974,1.0,1.0,,,,,,,,,
1868,1617088,29888,0.011408051760782358,1.0,1.0,,,,,,,,,
1869,1617872,29904,0.01699323630942395,0.9375,0.9375,,,,,,,,,
1870,1618784,29920,0.013603769962854926,0.9375,0.9375,,,,,,,,,
1871,1619568,29936,0.01672579566878182,1.0,1.0,,,,,,,,,
1872,1620480,29952,0.015323807851202877,0.9375,0.9375,,,,,,,,,
1873,1621136,29968,0.015734734120913106,0.9375,0.9375,0.01621997709102614,1.0,1.0,,,,,,
1874,1621792,29984,0.019773557654583024,0.875,0.875,,,,,,,,,
1875,1622576,30000,0.014102376724488644,1.0,1.0,,,,,,,,,
1876,1623360,30016,0.017219425582071443,1.0,1.0,,,,,,,,,
1877,1624272,30032,0.01848017527438223,1.0,1.0,,,,,,,,,
1878,1624928,30048,0.023293591102026442,0.875,0.875,,,,,,,,,
1879,1625840,30064,0.016674927977348285,1.0,1.0,,,,,,,,,
1880,1626624,30080,0.015468126154003427,1.0,1.0,,,,,,,,,
1881,1627536,30096,0.014076839874627187,1.0,1.0,0.01927195204474651,1.0,1.0,,,,,,
1882,1628448,30112,0.01425712219906502,1.0,1.0,,,,,,,,,
1883,1629616,30128,0.012894697670270747,1.0,1.0,,,,,,,,,
1884,1630528,30144,0.01670181836103877,0.9375,0.9375,,,,,,,,,
1885,1631312,30160,0.017611431914717295,1.0,1.0,,,,,,,,,
1886,1632096,30176,0.01498637968620109,1.0,1.0,,,,,,,,,
1887,1632880,30192,0.0170061745074628,0.9375,0.9375,,,,,,,,,
1888,1633792,30208,0.012852613644816881,1.0,1.0,,,,,,,,,
1889,1634448,30224,0.019896375872278972,1.0,1.0,0.019388315655670556,1.0,1.0,,,,,,
1890,1635232,30240,0.015005182552651477,1.0,1.0,,,,,,,,,
1891,1636144,30256,0.013838375749998669,0.9375,0.9375,,,,,,,,,
1892,1636928,30272,0.014728933668400545,1.0,1.0,,,,,,,,,
1893,1637840,30288,0.015318727346837835,0.9375,0.9375,,,,,,,,,
1894,1638880,30304,0.015376409618867095,1.0,1.0,,,,,,,,,
1895,1639792,30320,0.01505222158549538,1.0,1.0,,,,,,,,,
1896,1640832,30336,0.014241450797796165,1.0,1.0,,,,,,,,,
1897,1641744,30352,0.012758213805308685,1.0,1.0,0.022237224788733044,0.9375,0.9375,,,,,,
1898,1642656,30368,0.012630791118009058,1.0,1.0,,,,,,,,,
1899,1643440,30384,0.01568623191314783,0.9375,0.9375,,,,,,,,,
1900,1644224,30400,0.016619662803997636,1.0,1.0,,,,,,,,,
1901,1644880,30416,0.021201399703964084,1.0,1.0,,,,,,,,,
1902,1645792,30432,0.015092048371557736,1.0,1.0,,,,,,,,,
1903,1646576,30448,0.015635432665494105,1.0,1.0,,,,,,,,,
1904,1647616,30464,0.010778455252908738,1.0,1.0,,,,,,,,,
1905,1648656,30480,0.015867420404955434,0.8125,0.8125,0.016383395566173353,1.0,1.0,,,,,,
1906,1649696,30496,0.014044005908620951,1.0,1.0,,,,,,,,,
1907,1650864,30512,0.013407838554930612,0.9375,0.9375,,,,,,,,,
1908,1651648,30528,0.01787543505196922,0.9375,0.9375,,,,,,,,,
1909,1652304,30544,0.016006381227255662,1.0,1.0,,,,,,,,,
1910,1653088,30560,0.01481460502925516,0.9375,0.9375,,,,,,,,,
1911,1653872,30576,0.017319055206166754,1.0,1.0,,,,,,,,,
1912,1654784,30592,0.015920693005753793,0.9375,0.9375,,,,,,,,,
1913,1655824,30608,0.01524254009826973,0.8125,0.8125,0.017641875905447364,1.0,1.0,,,,,,
1914,1656992,30624,0.012174374841742228,1.0,1.0,,,,,,,,,
1915,1657648,30640,0.019603686987687247,1.0,1.0,,,,,,,,,
1916,1658816,30656,0.013879224185723885,1.0,1.0,,,,,,,,,
1917,1659472,30672,0.01524802099190363,1.0,1.0,,,,,,,,,
1918,1660256,30688,0.01984876405271109,1.0,1.0,,,,,,,,,
1919,1661168,30704,0.018424391040840545,1.0,1.0,,,,,,,,,
1920,1661952,30720,0.01899411092275263,1.0,1.0,,,,,,,,,
1921,1662736,30736,0.014740931807467538,0.9375,0.9375,0.013861804137385449,1.0,1.0,,,,,,
1922,1663776,30752,0.01192377783158053,0.9375,0.9375,,,,,,,,,
1923,1664688,30768,0.014120682415201615,0.9375,0.9375,,,,,,,,,
1924,1665728,30784,0.015553664168513542,0.875,0.875,,,,,,,,,
1925,1666640,30800,0.013756210352616637,1.0,1.0,,,,,,,,,
1926,1667680,30816,0.013009296177143418,1.0,1.0,,,,,,,,,
1927,1668464,30832,0.017058547580599073,1.0,1.0,,,,,,,,,
1928,1669376,30848,0.01379883392111238,0.9375,0.9375,,,,,,,,,
1929,1670160,30864,0.018015524340843202,1.0,1.0,0.01620973118278983,1.0,1.0,,,,,,
1930,1671328,30880,0.01255374270929128,1.0,1.0,,,,,,,,,
1931,1672240,30896,0.013531128520567108,1.0,1.0,,,,,,,,,
1932,1673152,30912,0.013162777483916806,0.9375,0.9375,,,,,,,,,
1933,1674192,30928,0.01756621334323592,1.0,1.0,,,,,,,,,
1934,1675360,30944,0.012860979834104017,0.9375,0.9375,,,,,,,,,
1935,1676144,30960,0.01784218176958559,1.0,1.0,,,,,,,,,
1936,1677056,30976,0.016570429599458234,0.9375,0.9375,,,,,,,,,
1937,1677968,30992,0.012617872704583841,1.0,1.0,0.013232881553656517,1.0,1.0,,,,,,
1938,1678752,31008,0.017998621128205463,0.9375,0.9375,,,,,,,,,
1939,1679664,31024,0.01198843350607157,1.0,1.0,,,,,,,,,
1940,1680576,31040,0.013927279680319883,0.9375,0.9375,,,,,,,,,
1941,1681360,31056,0.016424295284735706,1.0,1.0,,,,,,,,,
1942,1682272,31072,0.010921218389166373,1.0,1.0,,,,,,,,,
1943,1683056,31088,0.014711629461061854,1.0,1.0,,,,,,,,,
1944,1683840,31104,0.016087878157085223,1.0,1.0,,,,,,,,,
1945,1684752,31120,0.015677035740282882,0.875,0.875,0.014980780426576058,1.0,1.0,,,,,,
1946,1685792,31136,0.013496835669108172,1.0,1.0,,,,,,,,,
1947,1686704,31152,0.01922754840454318,0.9375,0.9375,,,,,,,,,
1948,1687616,31168,0.015398872551650131,1.0,1.0,,,,,,,,,
1949,1688272,31184,0.017747174247377685,0.9375,0.9375,,,,,,,,,
1950,1689184,31200,0.015481701503362406,1.0,1.0,,,,,,,,,
1951,1690096,31216,0.01725732915382223,1.0,1.0,,,,,,,,,
1952,1690880,31232,0.01443227129672548,0.9375,0.9375,,,,,,,,,
1953,1691536,31248,0.018260768256911364,1.0,1.0,0.012444192196546088,1.0,1.0,,,,,,
1954,1692576,31264,0.014288855194843492,1.0,1.0,,,,,,,,,
1955,1693488,31280,0.014450240268559109,1.0,1.0,,,,,,,,,
1956,1694272,31296,0.019660123515442593,1.0,1.0,,,,,,,,,
1957,1695184,31312,0.013310946124974408,1.0,1.0,,,,,,,,,
1958,1695968,31328,0.015901712348330245,0.9375,0.9375,,,,,,,,,
1959,1696752,31344,0.015194407191180495,0.9375,0.9375,,,,,,,,,
1960,1697920,31360,0.011173198454065371,0.875,0.875,,,,,,,,,
1961,1698576,31376,0.014078467198609283,1.0,1.0,0.0173920183439883,1.0,1.0,,,,,,
1962,1699616,31392,0.012762227567922127,0.9375,0.9375,,,,,,,,,
1963,1700400,31408,0.01672254992681526,1.0,1.0,,,,,,,,,
1964,1701184,31424,0.015809858459262704,1.0,1.0,,,,,,,,,
1965,1702096,31440,0.013922818275140482,0.9375,0.9375,,,,,,,,,
1966,1703008,31456,0.014703075675920272,0.9375,0.9375,,,,,,,,,
1967,1703920,31472,0.017836979720710473,1.0,1.0,,,,,,,,,
1968,1704576,31488,0.01480149096080929,1.0,1.0,,,,,,,,,
1969,1705488,31504,0.015539943898351751,1.0,1.0,0.010116264483644215,1.0,1.0,,,,,,
1970,1706528,31520,0.014802150338031535,0.9375,0.9375,,,,,,,,,
1971,1707312,31536,0.01607384471612768,1.0,1.0,,,,,,,,,
1972,1708224,31552,0.015570683651939175,1.0,1.0,,,,,,,,,
1973,1709136,31568,0.016455014578711763,0.875,0.875,,,,,,,,,
1974,1709920,31584,0.01661374183899189,1.0,1.0,,,,,,,,,
1975,1710832,31600,0.014517764662605015,1.0,1.0,,,,,,,,,
1976,1711744,31616,0.013018188277776486,1.0,1.0,,,,,,,,,
1977,1712656,31632,0.015696679879185504,1.0,1.0,0.015583881042027382,1.0,1.0,,,,,,
1978,1713568,31648,0.013817889200401957,1.0,1.0,,,,,,,,,
1979,1714480,31664,0.016421253206797642,1.0,1.0,,,,,,,,,
1980,1715520,31680,0.013671371865906591,1.0,1.0,,,,,,,,,
1981,1716560,31696,0.013497294669828488,1.0,1.0,,,,,,,,,
1982,1717216,31712,0.019368644623167185,1.0,1.0,,,,,,,,,
1983,1718256,31728,0.01282675399831059,1.0,1.0,,,,,,,,,
1984,1719168,31744,0.015336082604624284,1.0,1.0,,,,,,,,,
1985,1719824,31760,0.01821322712014834,1.0,1.0,0.0166718609689059,1.0,1.0,,,,,,
1986,1720864,31776,0.01534555341891803,0.9375,0.9375,,,,,,,,,
1987,1721776,31792,0.014192027066173526,1.0,1.0,,,,,,,,,
1988,1722560,31808,0.0138209635296856,1.0,1.0,,,,,,,,,
1989,1723344,31824,0.016522320914649946,1.0,1.0,,,,,,,,,
1990,1724128,31840,0.015821215865833713,1.0,1.0,,,,,,,,,
1991,1724912,31856,0.014559840948547592,1.0,1.0,,,,,,,,,
1992,1725824,31872,0.012048565509714611,1.0,1.0,,,,,,,,,
1993,1726608,31888,0.01276890843201692,1.0,1.0,0.021438446642653427,1.0,1.0,,,,,,
1994,1727520,31904,0.016805651490436713,1.0,1.0,,,,,,,,,
1995,1728176,31920,0.021020443921918743,1.0,1.0,,,,,,,,,
1996,1729088,31936,0.013786114357249732,1.0,1.0,,,,,,,,,
1997,1729872,31952,0.01512579921780026,0.9375,0.9375,,,,,,,,,
1998,1730784,31968,0.015691829386420556,1.0,1.0,,,,,,,,,
1999,1731696,31984,0.013289361160068295,1.0,1.0,,,,,,,,,
2000,1732736,32000,0.013965106170576648,1.0,1.0,,,,,,,,,
2001,1733776,32016,0.011638098440375924,1.0,1.0,0.0206877184094187,1.0,1.0,,,,,,
2002,1734560,32032,0.015963906456665775,0.9375,0.9375,,,,,,,,,
2003,1735600,32048,0.012164073442061687,1.0,1.0,,,,,,,,,
2004,1736384,32064,0.01657514385930394,1.0,1.0,,,,,,,,,
2005,1737168,32080,0.015463310836657742,1.0,1.0,,,,,,,,,
2006,1737952,32096,0.017991863127734042,1.0,1.0,,,,,,,,,
2007,1738864,32112,0.01726425260429786,1.0,1.0,,,,,,,,,
2008,1739776,32128,0.016746890923217655,1.0,1.0,,,,,,,,,
2009,1740560,32144,0.013049084127009466,1.0,1.0,0.011395398149228159,1.0,1.0,,,,,,
2010,1741600,32160,0.016500868000689454,1.0,1.0,,,,,,,,,
2011,1742512,32176,0.014095729710335667,1.0,1.0,,,,,,,,,
2012,1743168,32192,0.013544697489330085,1.0,1.0,,,,,,,,,
2013,1743952,32208,0.013779252738287645,1.0,1.0,,,,,,,,,
2014,1744608,32224,0.01631936852273206,1.0,1.0,,,,,,,,,
2015,1745392,32240,0.016694722254485834,0.875,0.875,,,,,,,,,
2016,1746304,32256,0.014472881409870962,0.9375,0.9375,,,,,,,,,
2017,1747216,32272,0.01371240098396093,1.0,1.0,0.019458619331725945,1.0,1.0,,,,,,
2018,1748000,32288,0.0170438579233905,0.9375,0.9375,,,,,,,,,
2019,1748784,32304,0.01885969086773115,1.0,1.0,,,,,,,,,
2020,1749440,32320,0.02028830028840744,1.0,1.0,,,,,,,,,
2021,1750224,32336,0.02050706593319482,1.0,1.0,,,,,,,,,
2022,1750752,32352,0.016602710240446118,1.0,1.0,,,,,,,,,
2023,1751536,32368,0.014240334071932615,1.0,1.0,,,,,,,,,
2024,1752320,32384,0.017208450242142133,1.0,1.0,,,,,,,,,
2025,1753232,32400,0.012634187148400875,1.0,1.0,0.02366793939247889,0.9375,0.9375,,,,,,
2026,1753888,32416,0.016319434189718394,1.0,1.0,,,,,,,,,
2027,1754800,32432,0.014105311965977085,0.875,0.875,,,,,,,,,
2028,1755840,32448,0.012000937982636318,1.0,1.0,,,,,,,,,
2029,1756496,32464,0.01660549177480946,1.0,1.0,,,,,,,,,
2030,1757280,32480,0.02030283058354808,0.875,0.875,,,,,,,,,
2031,1758192,32496,0.014924429714410598,1.0,1.0,,,,,,,,,
2032,1759232,32512,0.013744146741670847,0.9375,0.9375,,,,,,,,,
2033,1760272,32528,0.014112643275894494,1.0,1.0,0.016302582393134164,1.0,1.0,,,,,,
2034,1761312,32544,0.013669868683144595,1.0,1.0,,,,,,,,,
2035,1762096,32560,0.01637199214913993,1.0,1.0,,,,,,,,,
2036,1762752,32576,0.01671639029878551,0.9375,0.9375,,,,,,,,,
2037,1763664,32592,0.01409228118787473,1.0,1.0,,,,,,,,,
2038,1764576,32608,0.014248349511004097,1.0,1.0,,,,,,,,,
2039,1765360,32624,0.01731492263037899,1.0,1.0,,,,,,,,,
2040,1766272,32640,0.014588310900476855,1.0,1.0,,,,,,,,,
2041,1767056,32656,0.01887487243379322,1.0,1.0,0.017337444755427277,1.0,1.0,,,,,,
2042,1767968,32672,0.01520974024816747,1.0,1.0,,,,,,,,,
2043,1768752,32688,0.019449702429061275,1.0,1.0,,,,,,,,,
2044,1769536,32704,0.015197077953250454,0.9375,0.9375,,,,,,,,,
2045,1770448,32720,0.01835681165363595,1.0,1.0,,,,,,,,,
2046,1771616,32736,0.011004847962415416,1.0,1.0,,,,,,,,,
2047,1772400,32752,0.016485126037354997,1.0,1.0,,,,,,,,,
2048,1773184,32768,0.015241769983373387,1.0,1.0,,,,,,,,,
2049,1773840,32784,0.016292308107294505,1.0,1.0,0.014016192840554638,1.0,1.0,,,,,,
2050,1774624,32800,0.014721969603524024,1.0,1.0,,,,,,,,,
2051,1775408,32816,0.014966773287017865,0.9375,0.9375,,,,,,,,,
2052,1776320,32832,0.014800557913652092,1.0,1.0,,,,,,,,,
2053,1776976,32848,0.016755489921297183,1.0,1.0,,,,,,,,,
2054,1778016,32864,0.01013834661385217,0.9375,0.9375,,,,,,,,,
2055,1778800,32880,0.017525481158012366,1.0,1.0,,,,,,,,,
2056,1779712,32896,0.016775522888863866,1.0,1.0,,,,,,,,,
2057,1780624,32912,0.01355288003365586,0.9375,0.9375,0.0166343649566758,1.0,1.0,,,,,,
2058,1781536,32928,0.013656258305472046,1.0,1.0,,,,,,,,,
2059,1782576,32944,0.013930765217912358,1.0,1.0,,,,,,,,,
2060,1783616,32960,0.011133633412314454,1.0,1.0,,,,,,,,,
2061,1784400,32976,0.014625551695958193,0.9375,0.9375,,,,,,,,,
2062,1785056,32992,0.01623039149471467,0.9375,0.9375,,,,,,,,,
2063,1785968,33008,0.014554770461509329,1.0,1.0,,,,,,,,,
2064,1786624,33024,0.018887675110272378,1.0,1.0,,,,,,,,,
2065,1787408,33040,0.01796856307216582,1.0,1.0,0.013376209603976327,1.0,1.0,,,,,,
2066,1788192,33056,0.014709230428085732,1.0,1.0,,,,,,,,,
2067,1788976,33072,0.014885941337729936,1.0,1.0,,,,,,,,,
2068,1789760,33088,0.013573998218703682,1.0,1.0,,,,,,,,,
2069,1790416,33104,0.016495185102524842,1.0,1.0,,,,,,,,,
2070,1791328,33120,0.015058767959609809,0.9375,0.9375,,,,,,,,,
2071,1792240,33136,0.012221830700718165,0.9375,0.9375,,,,,,,,,
2072,1793024,33152,0.016650257818014557,1.0,1.0,,,,,,,,,
2073,1793808,33168,0.017648733912317232,1.0,1.0,0.01643267653729177,1.0,1.0,,,,,,
2074,1794720,33184,0.011040050096278545,1.0,1.0,,,,,,,,,
2075,1795504,33200,0.01633819060047326,1.0,1.0,,,,,,,,,
2076,1796032,33216,0.01811110124622365,1.0,1.0,,,,,,,,,
2077,1796816,33232,0.017399252449220717,0.875,0.875,,,,,,,,,
2078,1797600,33248,0.016703109890040434,1.0,1.0,,,,,,,,,
2079,1798512,33264,0.014060926167936872,1.0,1.0,,,,,,,,,
2080,1799552,33280,0.014827166587743433,0.9375,0.9375,,,,,,,,,
2081,1800208,33296,0.018143002912641818,1.0,1.0,0.013754705916065613,1.0,1.0,,,,,,
2082,1801120,33312,0.016459262695776692,1.0,1.0,,,,,,,,,
2083,1801776,33328,0.016745660409836178,1.0,1.0,,,,,,,,,
2084,1802560,33344,0.015533200834988943,1.0,1.0,,,,,,,,,
2085,1803344,33360,0.01359276978866787,1.0,1.0,,,,,,,,,
2086,1804128,33376,0.016146107527898104,1.0,1.0,,,,,,,,,
2087,1805040,33392,0.019461800638202763,1.0,1.0,,,,,,,,,
2088,1806080,33408,0.012608938804480732,0.9375,0.9375,,,,,,,,,
2089,1807120,33424,0.014080923862076824,1.0,1.0,0.013626003014620396,1.0,1.0,,,,,,
2090,1807904,33440,0.01867031182599963,1.0,1.0,,,,,,,,,
2091,1808944,33456,0.017502213779924676,0.9375,0.9375,,,,,,,,,
2092,1809728,33472,0.017391341089810535,0.875,0.875,,,,,,,,,
2093,1810640,33488,0.013103352906152079,0.9375,0.9375,,,,,,,,,
2094,1811424,33504,0.016613795197685993,1.0,1.0,,,,,,,,,
2095,1812080,33520,0.01787522072811602,1.0,1.0,,,,,,,,,
2096,1812736,33536,0.016507249917565116,1.0,1.0,,,,,,,,,
2097,1813776,33552,0.017679040306980778,0.9375,0.9375,0.013645692138465719,1.0,1.0,,,,,,
2098,1814432,33568,0.019632327104361295,1.0,1.0,,,,,,,,,
2099,1815344,33584,0.01232863259115322,1.0,1.0,,,,,,,,,
2100,1816512,33600,0.011314661162782014,1.0,1.0,,,,,,,,,
2101,1817296,33616,0.017121000666094625,0.9375,0.9375,,,,,,,,,
2102,1818080,33632,0.01579316856496128,1.0,1.0,,,,,,,,,
2103,1818992,33648,0.014070735281991998,0.9375,0.9375,,,,,,,,,
2104,1819648,33664,0.019747932033230824,1.0,1.0,,,,,,,,,
2105,1820560,33680,0.01697770411981297,1.0,1.0,0.01563674213865068,0.9375,0.9375,,,,,,
2106,1821472,33696,0.016470924993043357,1.0,1.0,,,,,,,,,
2107,1822384,33712,0.01399113398016312,1.0,1.0,,,,,,,,,
2108,1823296,33728,0.013734271625987267,0.9375,0.9375,,,,,,,,,
2109,1824208,33744,0.01438633440685587,1.0,1.0,,,,,,,,,
2110,1824992,33760,0.013949694450518031,0.9375,0.9375,,,,,,,,,
2111,1825904,33776,0.014220844166159792,1.0,1.0,,,,,,,,,
2112,1826688,33792,0.015498731904559677,1.0,1.0,,,,,,,,,
2113,1827728,33808,0.01600200663599705,0.8125,0.8125,0.019593874385010607,1.0,1.0,,,,,,
2114,1828640,33824,0.013687960249802187,1.0,1.0,,,,,,,,,
2115,1829424,33840,0.018123687514640822,1.0,1.0,,,,,,,,,
2116,1830336,33856,0.014135252959515189,0.9375,0.9375,,,,,,,,,
2117,1830992,33872,0.01748949794553975,0.9375,0.9375,,,,,,,,,
2118,1831904,33888,0.018389229790048763,1.0,1.0,,,,,,,,,
2119,1832688,33904,0.01309791403033351,1.0,1.0,,,,,,,,,
2120,1833600,33920,0.013591201933111795,1.0,1.0,,,,,,,,,
2121,1834384,33936,0.015701898442417525,1.0,1.0,0.018057609810903253,1.0,1.0,,,,,,
2122,1835296,33952,0.014065337631587852,1.0,1.0,,,,,,,,,
2123,1836208,33968,0.01730657972660948,1.0,1.0,,,,,,,,,
2124,1837120,33984,0.013261907071679294,0.9375,0.9375,,,,,,,,,
2125,1838032,34000,0.015418049375762136,1.0,1.0,,,,,,,,,
2126,1838944,34016,0.016140481292750166,0.9375,0.9375,,,,,,,,,
2127,1839856,34032,0.01735947298019339,1.0,1.0,,,,,,,,,
2128,1840768,34048,0.01570452783505063,1.0,1.0,,,,,,,,,
2129,1841680,34064,0.021512988179736632,1.0,1.0,0.015075901216372053,1.0,1.0,,,,,,
2130,1842592,34080,0.013759487804547938,1.0,1.0,,,,,,,,,
2131,1843376,34096,0.017093761690897578,1.0,1.0,,,,,,,,,
2132,1844288,34112,0.011111301403279998,0.9375,0.9375,,,,,,,,,
2133,1845200,34128,0.01422544447162739,1.0,1.0,,,,,,,,,
2134,1845856,34144,0.016679325235190483,1.0,1.0,,,,,,,,,
2135,1846512,34160,0.017498186035110764,1.0,1.0,,,,,,,,,
2136,1847424,34176,0.01290014785540296,0.9375,0.9375,,,,,,,,,
2137,1848080,34192,0.020956554762163137,1.0,1.0,0.016295135395959153,1.0,1.0,,,,,,
2138,1849120,34208,0.013264482431237682,1.0,1.0,,,,,,,,,
2139,1850032,34224,0.017616644152942586,1.0,1.0,,,,,,,,,
2140,1850816,34240,0.017905471326134317,1.0,1.0,,,,,,,,,
2141,1851600,34256,0.018194299518710603,1.0,1.0,,,,,,,,,
2142,1852384,34272,0.015027244606274873,1.0,1.0,,,,,,,,,
2143,1853424,34288,0.015506179759614706,1.0,1.0,,,,,,,,,
2144,1854080,34304,0.022860798562388228,1.0,1.0,,,,,,,,,
2145,1854992,34320,0.014721681773450153,0.9375,0.9375,0.016523346918098147,1.0,1.0,,,,,,
2146,1855904,34336,0.014637862750044703,0.9375,0.9375,,,,,,,,,
2147,1856816,34352,0.017008124986114887,0.875,0.875,,,,,,,,,
2148,1857600,34368,0.01604255376112312,1.0,1.0,,,,,,,,,
2149,1858512,34384,0.01528786302098171,1.0,1.0,,,,,,,,,
2150,1859424,34400,0.012592561911184111,1.0,1.0,,,,,,,,,
2151,1860336,34416,0.0192818237725206,1.0,1.0,,,,,,,,,
2152,1861120,34432,0.017019964936203398,0.9375,0.9375,,,,,,,,,
2153,1862032,34448,0.014454389822726791,0.9375,0.9375,0.020036923996185965,1.0,1.0,,,,,,
2154,1862944,34464,0.016195117708058825,1.0,1.0,,,,,,,,,
2155,1863856,34480,0.01672975240432784,0.9375,0.9375,,,,,,,,,
2156,1864768,34496,0.0139803359019784,1.0,1.0,,,,,,,,,
2157,1865936,34512,0.014028088282517935,1.0,1.0,,,,,,,,,
2158,1866592,34528,0.017778416617825987,0.9375,0.9375,,,,,,,,,
2159,1867504,34544,0.01496106571885906,1.0,1.0,,,,,,,,,
2160,1868288,34560,0.013915607907766749,1.0,1.0,,,,,,,,,
2161,1869072,34576,0.017283694382350962,1.0,1.0,0.016282291963682513,1.0,1.0,,,,,,
2162,1869856,34592,0.016476177365293623,1.0,1.0,,,,,,,,,
2163,1870768,34608,0.01622110882259161,0.9375,0.9375,,,,,,,,,
2164,1871808,34624,0.013763312696991381,1.0,1.0,,,,,,,,,
2165,1872592,34640,0.018939387922701546,0.9375,0.9375,,,,,,,,,
2166,1873376,34656,0.011740673184867323,0.9375,0.9375,,,,,,,,,
2167,1874160,34672,0.01648236178151256,1.0,1.0,,,,,,,,,
2168,1874816,34688,0.01782038509898209,1.0,1.0,,,,,,,,,
2169,1875728,34704,0.01281651215755077,1.0,1.0,0.013482448943269335,1.0,1.0,,,,,,
2170,1876640,34720,0.01342316820373986,1.0,1.0,,,,,,,,,
2171,1877552,34736,0.01533405233441489,1.0,1.0,,,,,,,,,
2172,1878336,34752,0.017976949032029812,1.0,1.0,,,,,,,,,
2173,1879248,34768,0.01337808354519056,1.0,1.0,,,,,,,,,
2174,1880288,34784,0.014212824951315046,1.0,1.0,,,,,,,,,
2175,1881200,34800,0.015281748521545993,1.0,1.0,,,,,,,,,
2176,1881984,34816,0.015170363638854231,0.875,0.875,,,,,,,,,
2177,1882768,34832,0.017798682164590848,0.9375,0.9375,0.01762465791922714,1.0,1.0,,,,,,
2178,1883808,34848,0.014770192812150564,1.0,1.0,,,,,,,,,
2179,1884464,34864,0.016952471926557685,1.0,1.0,,,,,,,,,
2180,1885376,34880,0.016740110931811183,1.0,1.0,,,,,,,,,
2181,1886288,34896,0.012634881189664559,1.0,1.0,,,,,,,,,
2182,1887072,34912,0.013327022410702813,0.9375,0.9375,,,,,,,,,
2183,1887856,34928,0.0149445540469818,1.0,1.0,,,,,,,,,
2184,1888640,34944,0.01787817914119816,1.0,1.0,,,,,,,,,
2185,1889552,34960,0.012625339857105072,0.9375,0.9375,0.012047196308320327,1.0,1.0,,,,,,
2186,1890464,34976,0.014797568134824874,1.0,1.0,,,,,,,,,
2187,1891504,34992,0.012521746429411947,1.0,1.0,,,,,,,,,
2188,1892416,35008,0.014902924972557944,0.9375,0.9375,,,,,,,,,
2189,1893200,35024,0.015224451001767308,1.0,1.0,,,,,,,,,
2190,1893856,35040,0.018685502648054925,0.875,0.875,,,,,,,,,
2191,1894768,35056,0.01416390023137678,1.0,1.0,,,,,,,,,
2192,1895552,35072,0.018225342456306724,0.875,0.875,,,,,,,,,
2193,1896336,35088,0.013920188339498351,1.0,1.0,0.013079518376382732,1.0,1.0,,,,,,
2194,1897120,35104,0.017828064043033474,1.0,1.0,,,,,,,,,
2195,1898160,35120,0.012595785029634782,1.0,1.0,,,,,,,,,
2196,1898944,35136,0.01761643465619695,0.9375,0.9375,,,,,,,,,
2197,1899856,35152,0.01147960215990285,1.0,1.0,,,,,,,,,
2198,1900640,35168,0.016154224474608795,1.0,1.0,,,,,,,,,
2199,1901552,35184,0.017684575020551287,0.9375,0.9375,,,,,,,,,
2200,1902208,35200,0.01685071374461377,1.0,1.0,,,,,,,,,
2201,1902992,35216,0.015041787644437471,1.0,1.0,0.015959776423744146,1.0,1.0,,,,,,
2202,1903776,35232,0.016548828841995013,1.0,1.0,,,,,,,,,
2203,1904688,35248,0.013391169546158928,1.0,1.0,,,,,,,,,
2204,1905600,35264,0.014649062882099032,0.9375,0.9375,,,,,,,,,
2205,1906640,35280,0.012990810313759633,1.0,1.0,,,,,,,,,
2206,1907552,35296,0.015212600270350509,0.9375,0.9375,,,,,,,,,
2207,1908336,35312,0.01787045428544044,0.875,0.875,,,,,,,,,
2208,1909120,35328,0.016486217734603563,0.9375,0.9375,,,,,,,,,
2209,1910160,35344,0.013467109059981755,1.0,1.0,0.01687567876000547,1.0,1.0,,,,,,
2210,1911072,35360,0.013270348803089619,1.0,1.0,,,,,,,,,
2211,1911984,35376,0.01815364216388164,0.9375,0.9375,,,,,,,,,
2212,1912640,35392,0.02338625654126809,1.0,1.0,,,,,,,,,
2213,1913552,35408,0.017494568272868046,1.0,1.0,,,,,,,,,
2214,1914464,35424,0.014059131226770827,0.9375,0.9375,,,,,,,,,
2215,1915504,35440,0.012946154924154137,1.0,1.0,,,,,,,,,
2216,1916160,35456,0.019193563425223888,0.9375,0.9375,,,,,,,,,
2217,1917072,35472,0.013598656846373406,0.875,0.875,0.014307184681364455,1.0,1.0,,,,,,
2218,1917984,35488,0.01619126586275476,0.9375,0.9375,,,,,,,,,
